CL,9628232.0
MHK,9600026.0
DAL,9572755.0
BSX,9467387.0
HD,9465270.0
NIO,9416749.0
EXC,9368273.0
EWT,9327867.0
NEM,9290970.0
ET,9283423.0
ZNGA,9279358.0
XHB,9258027.0
ROKU,9255904.0
BK,9231975.0
X,9197291.0
GLUU,9123436.0
WY,9087236.0
ACWI,9070176.0
XLRE,8948587.0
BBT,8930387.0
AMRN,8900460.0
ATUS,8887722.0
P,8809913.0
IBM,8757819.0
VOD,8742661.0
DNR,8698485.0
KR,8689277.0
MGM,8664993.0
INFY,8641662.0
IP,8571979.0
PSQ,8562728.0
CVS,8538040.0
HST,8467202.0
FOX,8448688.0
ABT,8377581.0
MCHP,8368335.0
NKE,8365855.0
CRON,8299849.0
OAS,8254854.0
NE,8224942.0
HL,8217479.0
COP,8193832.0
HIG,8190710.0
CGC,8175711.0
CAG,8129064.0
CVX,8025959.0
DHI,7990792.0
SYF,7973187.0
DIS,7971292.0
SLV,7841775.0
MPC,7837464.0
M,7821503.0
SO,7820744.0
FE,7816360.0
IWD,7801550.0
CENX,7773648.0
PM,7650511.0
CERN,7645155.0
SYMC,7616475.0
DRIP,7567214.0
GLW,7560886.0
FEZ,7548064.0
FAZ,7494562.0
GT,7489812.0
CRM,7441133.0
PFPT,7406039.0
RAD,7366231.0
DVN,7365844.0
AGNC,7344725.0
VER,7335634.0
MYL,7272226.0
JCI,7173787.0
IVV,7169250.0
CELG,7155008.0
TMUS,7107932.0
PTEN,7061946.0
SMH,7060396.0
BX,6983434.0
GRPN,6972041.0
EWH,6941031.0
VLO,6923758.0
TRXC,6897565.0
HSGX,6850800.0
PSTG,6830121.0
DB,6817775.0
NYCB,6811890.0
MDT,6730171.0
BRK.B,6726967.0
BIL,6698855.0
FBHS,6685297.0
TNA,6651555.0
AES,6645052.0
RRC,6632347.0
VTI,6622593.0
YINN,6603166.0
LOW,6599853.0
NOV,6581166.0
LABU,6544821.0
DISH,6538742.0
LPI,6538737.0
ATVI,6532841.0
ESES,6532419.0
MA,6521916.0
NXPI,6513648.0
WU,6480170.0
KHC,6475802.0
XLMUSDT,6381178.8
MYND,6344338.0
CSX,6327554.0
OXY,6325803.0
VT,6324869.0
HBI,6314047.0
FIT,6303108.0
IJR,6275256.0
GRUB,6247604.0
STM,6231339.0
GPS,6230491.0
FCAU,6221973.0
ABBV,6192660.0
NRG,6141388.0
TGT,6140604.0
SBS,6139723.0
CUZ,6119811.0
NLSN,6092445.0
DWT,6080584.0
AEO,6053781.0
RDS.A,6051973.0
SCHF,6040975.0
PTI,6020436.0
LYG,5979741.0
NWSA,5926174.0
UAA,5901993.0
DIA,5882390.0
PEP,5866882.0
PDD,5866351.0
TER,5827920.0
AGG,5811331.0
CFG,5801905.0
KKR,5778819.0
YNDX,5740494.0
EARS,5728345.0
INDA,5725269.0
EWY,5720196.0
HUN,5684185.0
UNP,5676101.0
CCL,5668889.0
COTY,5648742.0
EXPE,5644587.0
VIAB,5636429.0
HLT,5634318.0
FTI,5628614.0
PPL,5620942.0
EWU,5616927.0
SSO,5596818.0
SGEN,5593402.0
BEN,5585926.0
LKQ,5581131.0
MNGA,5562899.0
IRM,5512785.0
CMS,5504241.0
IAG,5495141.0
AABA,5494756.0
LBTYK,5433162.0
I,5420066.0
ELLI,5415826.0
TUSDUSDT,5413798.72
AXP,5390590.0
TOL,5387793.0
STL,5382391.0
BB,5331112.0
AVGO,5329768.0
DUK,5326830.0
CS,5321831.0
GOOGL,5316437.0
WPX,5282246.0
VOO,5278894.0
PSX,5267277.0
SBGL,5253622.0
CVE,5239486.0
XLC,5227633.0
FTR,5215341.0
STT,5181777.0
FSLR,5172441.0
XOG,5156319.0
XLNX,5150711.0
GIS,5142536.0
STNE,5137246.0
IVZ,5125465.0
NVAX,5111478.0
CNP,5101893.0
USMV,5084163.0
CA,5025078.0
JNPR,5012660.0
INFN,5003498.0
CTRP,4993549.0
DFS,4987588.0
EPD,4968353.0
VNQI,4961879.0
EFX,4959508.0
SPYG,4955805.0
LQD,4955302.0
BHGE,4952888.0
RSLS,4941394.0
GPOR,4939466.0
BTG,4933156.0
KIM,4928649.0
GPRO,4912836.0
ENB,4909062.0
VIXY,4880243.0
PAGS,4870220.0
SRC,4856985.0
PEG,4836250.0
CEI,4825519.0
UNH,4825447.0
MOS,4814405.0
DE,4771130.0
LVS,4745011.0
XEL,4737547.0
DLR,4732967.0
MCD,4728259.0
AR,4727387.0
UTX,4687297.0
NRZ,4686917.0
BBVA,4679656.0
CNX,4668406.0
PE,4662631.0
RLGY,4645257.0
ALGN,4628556.0
SCHX,4624310.0
SVXY,4609754.0
NUE,4608826.0
DXJ,4607755.0
XRX,4599571.0
AMGN,4577933.0
AFL,4558601.0
ADI,4535084.0
NBEV,4534953.0
ADM,4529292.0
SPN,4528463.0
CF,4527526.0
QLD,4524971.0
CHTR,4513469.0
BBBY,4513087.0
ERX,4503256.0
ADBE,4503015.0
LSCC,4479229.0
ETN,4475218.0
LLY,4464490.0
CBL,4451631.0
MCO,4445006.0
OPK,4444690.0
PAH,4435328.0
PBCT,4425259.0
IPG,4415353.0
CAH,4413108.0
VTR,4405322.0
VEU,4398381.0
AU,4383784.0
BTI,4363292.0
IWB,4356422.0
SLCA,4348331.0
PCG,4348148.0
VST,4335593.0
EOG,4332088.0
NVS,4323523.0
VIPS,4301990.0
NTAP,4292389.0
APC,4267630.0
EA,4261494.0
CPE,4256780.0
STNG,4236063.0
KBE,4226951.0
EWW,4223986.0
IEF,4220732.0
ALLY,4183863.0
GOOG,4180222.0
SU,4171291.0
AEP,4161242.0
RTN,4143184.0
DISCA,4136717.0
CHS,4134240.0
ANF,4110293.0
SCHB,4105298.0
LB,4100148.0
EWA,4098995.0
ENDP,4087600.0
TJX,4086879.0
BA,4061988.0
LEG,4024911.0
ICE,4018026.0
FOLD,4006871.0
ODP,3993640.0
COST,3992408.0
TECK,3980218.0
UPS,3972240.0
NTNX,3971684.0
MXIM,3965356.0
AZN,3959723.0
CIEN,3956510.0
ETFC,3949351.0
AA,3943629.0
WPM,3937346.0
SRCI,3928211.0
VKTX,3925764.0
IVE,3924100.0
FEYE,3923692.0
COF,3918036.0
BBY,3884159.0
DISCK,3881680.0
HRL,3855856.0
MMC,3852363.0
NOG,3848845.0
EWC,3846920.0
XRAY,3844602.0
TXMD,3842517.0
D,3841164.0
OLN,3840503.0
ISBC,3834312.0
WPG,3830865.0
TPR,3815648.0
XXII,3809223.0
CTSH,3805963.0
VICI,3804515.0
MNST,3801232.0
SHY,3797285.0
KMB,3795394.0
RIO,3774100.0
WEC,3773121.0
VTL,3769642.0
LRCX,3767779.0
HK,3762189.0
BHP,3760018.0
CPG,3759857.0
MLNX,3733341.0
SREV,3715049.0
ABB,3707888.0
RCL,3701328.0
EDU,3700836.0
TPH,3673794.0
HTZ,3670563.0
RSG,3660143.0
HSBC,3658299.0
AMT,3651144.0
STI,3647146.0
MDR,3635817.0
DUST,3619702.0
HCP,3618223.0
TAP,3615990.0
BHC,3601794.0
AXTA,3598083.0
ZION,3595694.0
SPLK,3595571.0
MT,3585637.0
JBLU,3577718.0
LBTYA,3574762.0
TRV,3569513.0
TRQ,3564057.0
VTV,3563556.0
LOGM,3546158.0
MMM,3541045.0
XSPA,3538798.0
GS,3538434.0
DCIX,3531874.0
EXEL,3525305.0
GOV,3521309.0
BYD,3521117.0
BRZU,3520106.0
XME,3512485.0
FAST,3509916.0
EMR,3506251.0
BLL,3501706.0
RJF,3501681.0
ITOT,3494210.0
ESRX,3489309.0
HON,3480387.0
BCS,3465864.0
TRN,3455912.0
CCI,3448233.0
IGT,3426562.0
KOS,3419256.0
FHN,3410061.0
WRK,3404246.0
IOVA,3404110.0
VLY,3396042.0
ITW,3382954.0
BUD,3365989.0
UAL,3364347.0
LYB,3358751.0
DXD,3352233.0
QSR,3349644.0
BWA,3335086.0
NGD,3333268.0
MTG,3331499.0
FCE.A,3331109.0
KNX,3328547.0
AOS,3325741.0
NI,3314993.0
CCK,3312786.0
VMC,3301504.0
PXS,3290712.0
INPX,3284779.0
IWF,3274349.0
RGSE,3273501.0
WLL,3270564.0
ADSK,3263311.0
ZBH,3261241.0
BSV,3246116.0
APA,3236440.0
NFX,3235764.0
NCLH,3232208.0
GDI,3223677.0
HOG,3219826.0
SM,3215713.0
PFG,3213756.0
ASHR,3212867.0
HEZU,3211640.0
HES,3208534.0
USG,3199539.0
UA,3198523.0
AEM,3195722.0
WEN,3183850.0
CCJ,3173228.0
SYK,3169761.0
ZAYO,3166129.0
OMC,3162177.0
LABD,3152590.0
SPGI,3146488.0
TS,3141764.0
GSK,3140246.0
PLD,3130650.0
HMY,3126611.0
NOW,3121936.0
A,3119677.0
MAR,3119670.0
QEP,3118629.0
IBB,3115419.0
VFC,3109412.0
CDNS,3101003.0
OZK,3098782.0
EMB,3097985.0
SCG,3095680.0
SWK,3084527.0
TSCO,3068010.0
SLM,3067255.0
WM,3063657.0
UNG,3059426.0
QRTEA,3052610.0
MLCO,3051375.0
CBS,3033044.0
TBT,3027273.0
RDC,3026730.0
KWEB,3018549.0
SHO,3013791.0
WTI,3009127.0
SABR,3009065.0
STZ,3007944.0
CNQ,3002695.0
KBH,2978849.0
NVCR,2978406.0
GNW,2968990.0
JEF,2968195.0
ADP,2967317.0
URBN,2957089.0
CDE,2947107.0
OCN,2945227.0
GNTX,2944502.0
EBR,2940152.0
CLDR,2936231.0
SID,2933521.0
PENN,2912903.0
MFA,2909647.0
ING,2908880.0
ACHC,2905000.0
BIDU,2902340.0
WYNN,2900510.0
O,2887688.0
LC,2883705.0
KORS,2877930.0
GD,2877097.0
OKE,2872091.0
APRN,2871946.0
AG,2866558.0
TWLO,2865451.0
PAYX,2860855.0
SUM,2859056.0
CI,2858709.0
VYM,2856140.0
HIMX,2847256.0
NATI,2846618.0
FLOT,2845211.0
EMN,2837303.0
OC,2833383.0
ROST,2832022.0
LPX,2831508.0
SHOP,2827973.0
FNB,2827472.0
TOT,2819146.0
PPG,2818697.0
TROW,2814096.0
MOMO,2808934.0
PFF,2808273.0
SEE,2806688.0
PTC,2804998.0
PGRE,2797665.0
Z,2785669.0
HRB,2785319.0
WDAY,2784432.0
IMGN,2777032.0
STLD,2774377.0
SJNK,2768289.0
UNM,2757617.0
OHGI,2755515.0
ORC,2755414.0
DG,2750714.0
TEL,2750501.0
RDS.B,2745394.0
BOX,2743018.0
DOCU,2737766.0
DHR,2730542.0
SNE,2726496.0
EOSUSDT,2721135.13
AKRX,2718907.0
TEF,2715013.0
CPB,2712405.0
DBX,2711801.0
IXUS,2711150.0
DLTR,2701498.0
TSG,2698482.0
BBCA,2687595.0
FAS,2685841.0
KLAC,2684905.0
APTV,2672156.0
ECYT,2671451.0
UBS,2671090.0
MLM,2663454.0
TOPS,2663243.0
VRTX,2658245.0
PCAR,2656478.0
MCK,2650364.0
BRX,2647983.0
ARNC,2647281.0
WETF,2642943.0
MTCH,2637968.0
HFC,2637858.0
PBF,2631151.0
SNV,2630524.0
DHT,2629459.0
CNC,2624838.0
KSS,2623830.0
MIK,2620784.0
SRTY,2614520.0
FND,2614330.0
ICXUSDT,2610949.16
CYH,2610920.0
ALL,2608329.0
TTWO,2603334.0
DRH,2599074.0
PGR,2597185.0
FL,2587315.0
SIVB,2585749.0
FBP,2583822.0
AMC,2581431.0
APH,2580837.0
AON,2578246.0
BILI,2570568.0
STOR,2564649.0
RSP,2564362.0
JWN,2560627.0
CB,2558709.0
ARMK,2552357.0
ED,2550242.0
IJH,2546919.0
IWS,2539795.0
SKX,2539159.0
PNC,2536655.0
BGCP,2531615.0
TAHO,2523562.0
IOTAUSDT,2522136.02
SCHD,2515240.0
GERN,2512037.0
GME,2511007.0
NIHD,2507800.0
PRU,2507047.0
BLMN,2506709.0
HZNP,2504997.0
ARRY,2503115.0
CRZO,2501666.0
AVP,2501444.0
WHR,2501175.0
YETI,2497801.0
AKER,2494678.0
MUX,2494459.0
MVIS,2492685.0
NAVI,2488142.0
PLUG,2488116.0
IDTI,2486944.0
INFO,2483082.0
HCA,2476557.0
ACN,2472669.0
WWR,2472097.0
NSC,2471503.0
CLNY,2468757.0
AEE,2467472.0
VIAV,2448439.0
BAX,2447265.0
DO,2446514.0
DAN,2440742.0
BOOT,2433648.0
MFC,2427357.0
AJRD,2418969.0
WWE,2418378.0
PRTY,2415699.0
IWR,2413372.0
IGC,2403373.0
CLVS,2402887.0
CMC,2401515.0
WB,2399961.0
MTUM,2399713.0
DKS,2398797.0
TLRY,2397823.0
CCE,2389745.0
SIX,2387903.0
IQV,2385672.0
DOG,2374806.0
VIV,2354657.0
WELL,2351460.0
FTCH,2349540.0
PXD,2349008.0
CBRE,2337271.0
SYY,2334482.0
VSTM,2334190.0
MBT,2333817.0
ST,2332324.0
ARCC,2331786.0
BBJP,2323200.0
KDMN,2322120.0
CPRT,2317004.0
BMRN,2311048.0
URI,2309107.0
APD,2304954.0
ADT,2303851.0
FLR,2300495.0
AET,2298520.0
HEWJ,2294862.0
JBL,2287948.0
RHI,2287151.0
ZTS,2284595.0
UNIT,2284353.0
AMX,2283655.0
CRMD,2279532.0
FLRN,2264911.0
DLPH,2264851.0
AKAM,2262417.0
KDP,2261786.0
SCHE,2257186.0
CTXS,2249886.0
SPTS,2249584.0
EQR,2238137.0
OKTA,2238108.0
PNR,2236777.0
UDR,2234433.0
BND,2224403.0
AXL,2216804.0
HTHT,2215567.0
DXC,2208584.0
BC,2207833.0
TIP,2203874.0
ALXN,2203181.0
DGX,2201106.0
LNG,2198606.0
BTE,2192895.0
GUSH,2187098.0
CMI,2180204.0
WP,2177998.0
DRE,2174994.0
BIIB,2173294.0
FISV,2168867.0
ETSY,2165503.0
UWT,2164728.0
UMC,2162736.0
FII,2162249.0
MTNB,2158751.0
TROX,2158544.0
DOV,2155619.0
PAA,2154719.0
RES,2154558.0
ROIC,2152019.0
ARLO,2151871.0
CXO,2143616.0
SHW,2143305.0
GLNG,2140961.0
GGG,2139575.0
TRIP,2136622.0
ZVZZT,2135597.0
IVW,2133416.0
R,2131324.0
LNT,2130269.0
NEE,2129815.0
OII,2127850.0
SPWR,2122849.0
PGX,2120845.0
AMTD,2114355.0
STWD,2102831.0
TELL,2099650.0
HOLX,2098946.0
TMO,2096450.0
VSH,2092538.0
VCSH,2089119.0
YUM,2088621.0
NKTR,2082536.0
BAH,2075248.0
ERI,2068888.0
PSEC,2068740.0
IR,2054612.0
VG,2053843.0
GNC,2052592.0
CUBE,2050917.0
SEIC,2047768.0
BPMX,2045173.0
MPW,2037396.0
EXAS,2032088.0
CME,2026927.0
TRVG,2021874.0
TXT,2021821.0
LNC,2018404.0
AZUL,2013196.0
SPG,2012982.0
XPO,2010276.0
TWM,2008540.0
IRDM,2008247.0
AGN,2005749.0
SNY,1999134.0
SFM,1993061.0
DTE,1986946.0
PBI,1976764.0
AMP,1974905.0
HUYA,1974408.0
BBL,1974048.0
NOC,1971589.0
MDXG,1967990.0
CADE,1961299.0
NTR,1958270.0
CRI,1954098.0
RMD,1952916.0
PEB,1949759.0
MDY,1946656.0
NVT,1933214.0
ECL,1931890.0
PK,1931520.0
CNHI,1931444.0
TRU,1931357.0
HDGE,1930587.0
VOYA,1928527.0
BKI,1928404.0
ESPR,1927926.0
AAXJ,1922766.0
W,1912307.0
LMT,1909494.0
HCLP,1906573.0
AVEO,1900966.0
TSS,1899843.0
CLR,1896733.0
SN,1893326.0
UDOW,1890690.0
ALV,1888922.0
BKU,1885063.0
YUMC,1884966.0
DBEF,1877727.0
FULT,1877269.0
EIX,1870384.0
FANG,1867827.0
ELY,1860838.0
BOTZ,1860333.0
PAAS,1859426.0
NYT,1857508.0
AMJ,1854699.0
CCCL,1849581.0
DDD,1847940.0
URG,1844866.0
TDOC,1837856.0
OCSL,1837739.0
PH,1833189.0
BSBR,1833138.0
INVH,1831722.0
BVN,1829093.0
CNK,1828832.0
SRNE,1816148.0
L,1815349.0
EEP,1814359.0
SIG,1814181.0
FTNT,1813811.0
NSPR,1804263.0
ENTG,1802886.0
ALK,1802429.0
QGEN,1801992.0
SFIX,1800494.0
ETR,1799778.0
IMPV,1798676.0
CC,1798587.0
TGNA,1797814.0
